"","TreeID","TreeForm","Girth_cm","Stems","HeightGirth_cm","Estimated","Year"
"525",48,"maiden",77,"1","130","0",2016
"526",48,"maiden",77,"1","130","0",2017
"527",48,"maiden",77,"1","130","0",2018
"528",48,"maiden",77,"1","130","0",2019
"529",49,"maiden",126,"NULL",NA,"NULL",2007
"530",49,"maiden",126,"NULL",NA,"NULL",2008
"531",49,"maiden",126,"NULL",NA,"NULL",2009
"532",49,"maiden",126,"NULL",NA,"NULL",2010
"533",49,"maiden",126,"NULL",NA,"NULL",2011
"534",49,"maiden",126,"NULL",NA,"NULL",2012
"535",49,"maiden",126,"NULL",NA,"NULL",2013
"536",49,"maiden",126,"NULL",NA,"NULL",2014
"537",49,"maiden",126,"NULL",NA,"NULL",2015
"538",49,"maiden",132,"1","130","0",2016
"539",49,"maiden",132,"1","130","0",2017
"540",49,"maiden",132,"1","130","0",2018
"541",49,"maiden",132,"1","130","0",2019
"542",50,"maiden",75,"NULL",NA,"NULL",2007
"543",50,"maiden",75,"NULL",NA,"NULL",2008
"544",50,"maiden",75,"NULL",NA,"NULL",2009
"545",50,"maiden",75,"NULL",NA,"NULL",2010
"546",50,"maiden",75,"NULL",NA,"NULL",2011
"547",50,"maiden",75,"NULL",NA,"NULL",2012
"548",50,"maiden",75,"NULL",NA,"NULL",2013
"549",50,"maiden",75,"NULL",NA,"NULL",2014
"550",50,"maiden",75,"NULL",NA,"NULL",2015
"551",50,"maiden",81,"1","130","0",2016
"552",50,"maiden",81,"1","130","0",2017
"553",50,"maiden",81,"1","130","0",2018
"554",50,"maiden",81,"1","130","0",2019
"555",51,"maiden",118,"NULL",NA,"NULL",2007
"556",51,"maiden",118,"NULL",NA,"NULL",2008
"557",51,"maiden",118,"NULL",NA,"NULL",2009
"558",51,"maiden",118,"NULL",NA,"NULL",2010
"559",51,"maiden",118,"NULL",NA,"NULL",2011
"560",51,"maiden",118,"NULL",NA,"NULL",2012
"561",51,"maiden",118,"NULL",NA,"NULL",2013
"562",51,"maiden",118,"NULL",NA,"NULL",2014
"563",51,"maiden",118,"NULL",NA,"NULL",2015
"564",51,"maiden",127,"1","130","0",2016
"565",51,"maiden",127,"1","130","0",2017
"566",51,"maiden",127,"1","130","0",2018
"567",51,"maiden",127,"1","130","0",2019
"568",53,"maiden",143,"NULL",NA,"NULL",2007
"569",53,"maiden",143,"NULL",NA,"NULL",2008
"570",53,"maiden",143,"NULL",NA,"NULL",2009
"571",53,"maiden",143,"NULL",NA,"NULL",2010
"572",53,"maiden",143,"NULL",NA,"NULL",2011
"573",53,"maiden",143,"NULL",NA,"NULL",2012
"574",53,"maiden",143,"NULL",NA,"NULL",2013
"575",53,"maiden",143,"NULL",NA,"NULL",2014
"576",53,"maiden",143,"NULL",NA,"NULL",2015
"577",53,"maiden",153,"1","130","0",2016
"578",53,"maiden",153,"1","130","0",2017
"579",53,"maiden",153,"1","130","0",2018
"580",53,"maiden",153,"1","130","0",2019
"581",54,"maiden",85,"NULL",NA,"NULL",2007
"582",54,"maiden",85,"NULL",NA,"NULL",2008
"583",54,"maiden",85,"NULL",NA,"NULL",2009
"584",54,"maiden",85,"NULL",NA,"NULL",2010
"585",54,"maiden",85,"NULL",NA,"NULL",2011
"586",54,"maiden",85,"NULL",NA,"NULL",2012
"587",54,"maiden",85,"NULL",NA,"NULL",2013
"588",54,"maiden",85,"NULL",NA,"NULL",2014
"589",54,"maiden",85,"NULL",NA,"NULL",2015
"590",54,"maiden",88,"1","130","0",2016
"591",54,"maiden",88,"1","130","0",2017
"592",54,"maiden",88,"1","130","0",2018
"593",54,"maiden",88,"1","130","0",2019
"594",55,"multistem",192,"NULL",NA,"NULL",2007
"595",55,"multistem",192,"NULL",NA,"NULL",2008
"596",55,"multistem",192,"NULL",NA,"NULL",2009
"597",55,"multistem",192,"NULL",NA,"NULL",2010
"598",55,"multistem",192,"NULL",NA,"NULL",2011
"599",55,"multistem",192,"NULL",NA,"NULL",2012
"600",55,"multistem",192,"NULL",NA,"NULL",2013
"601",55,"multistem",192,"NULL",NA,"NULL",2014
"602",55,"multistem",192,"NULL",NA,"NULL",2015
"603",55,"multistem",285,"2","130","0",2016
"604",55,"multistem",285,"2","130","0",2017
"605",55,"multistem",285,"2","130","0",2018
"606",55,"multistem",285,"2","130","0",2019
"607",56,"maiden",90,"NULL",NA,"NULL",2007
"608",56,"maiden",90,"NULL",NA,"NULL",2008
"609",56,"maiden",90,"NULL",NA,"NULL",2009
"610",56,"maiden",90,"NULL",NA,"NULL",2010
"611",56,"maiden",90,"NULL",NA,"NULL",2011
"612",56,"maiden",90,"NULL",NA,"NULL",2012
"613",56,"maiden",90,"NULL",NA,"NULL",2013
"614",56,"maiden",90,"NULL",NA,"NULL",2014
"615",56,"maiden",90,"NULL",NA,"NULL",2015
"616",57,"maiden",160,"NULL",NA,"NULL",2007
"617",57,"maiden",160,"NULL",NA,"NULL",2008
"618",57,"maiden",160,"NULL",NA,"NULL",2009
"619",57,"maiden",160,"NULL",NA,"NULL",2010
"620",57,"maiden",160,"NULL",NA,"NULL",2011
"621",57,"maiden",160,"NULL",NA,"NULL",2012
"622",57,"maiden",160,"NULL",NA,"NULL",2013
"623",57,"maiden",160,"NULL",NA,"NULL",2014
"624",57,"maiden",160,"NULL",NA,"NULL",2015
"625",58,"maiden",199,"NULL",NA,"NULL",2007
"626",58,"maiden",199,"NULL",NA,"NULL",2008
"627",58,"maiden",199,"NULL",NA,"NULL",2009
"628",58,"maiden",199,"NULL",NA,"NULL",2010
"629",58,"maiden",199,"NULL",NA,"NULL",2011
"630",58,"maiden",199,"NULL",NA,"NULL",2012
"631",58,"maiden",199,"NULL",NA,"NULL",2013
"632",58,"maiden",199,"NULL",NA,"NULL",2014
"633",58,"maiden",199,"NULL",NA,"NULL",2015
"634",58,"maiden",205,"1","130","0",2016
"635",58,"maiden",205,"1","130","0",2017
"636",58,"maiden",205,"1","130","0",2018
"637",58,"maiden",205,"1","130","0",2019
"638",59,"maiden",90,"NULL",NA,"NULL",2007
"639",59,"maiden",90,"NULL",NA,"NULL",2008
"640",59,"maiden",90,"NULL",NA,"NULL",2009
"641",59,"maiden",90,"NULL",NA,"NULL",2010
"642",59,"maiden",90,"NULL",NA,"NULL",2011
"643",59,"maiden",90,"NULL",NA,"NULL",2012
"644",59,"maiden",90,"NULL",NA,"NULL",2013
"645",59,"maiden",90,"NULL",NA,"NULL",2014
"646",59,"maiden",90,"NULL",NA,"NULL",2015
"647",60,"maiden",150,"NULL",NA,"NULL",2007
"648",60,"maiden",150,"NULL",NA,"NULL",2008
"649",60,"maiden",150,"NULL",NA,"NULL",2009
"650",60,"maiden",150,"NULL",NA,"NULL",2010
"651",60,"maiden",150,"NULL",NA,"NULL",2011
"652",60,"maiden",150,"NULL",NA,"NULL",2012
"653",60,"maiden",150,"NULL",NA,"NULL",2013
"654",60,"maiden",150,"NULL",NA,"NULL",2014
"655",60,"maiden",150,"NULL",NA,"NULL",2015
"656",60,"maiden",147,"1","130","0",2016
"657",60,"maiden",147,"1","130","0",2017
"658",60,"maiden",147,"1","130","0",2018
"659",60,"maiden",147,"1","130","0",2019
"660",61,"maiden",180,"NULL",NA,"NULL",2007
"661",61,"maiden",180,"NULL",NA,"NULL",2008
"662",61,"maiden",180,"NULL",NA,"NULL",2009
"663",61,"maiden",180,"NULL",NA,"NULL",2010
"664",61,"maiden",180,"NULL",NA,"NULL",2011
"665",61,"maiden",180,"NULL",NA,"NULL",2012
"666",61,"maiden",180,"NULL",NA,"NULL",2013
"667",61,"maiden",180,"NULL",NA,"NULL",2014
"668",61,"maiden",180,"NULL",NA,"NULL",2015
"669",61,"maiden",207,"1","130","0",2016
"670",61,"maiden",207,"1","130","0",2017
"671",61,"maiden",207,"1","130","0",2018
"672",61,"maiden",207,"1","130","0",2019
"673",62,"maiden",159,"1","130","0",2016
"674",62,"maiden",159,"1","130","0",2017
"675",62,"maiden",159,"1","130","0",2018
"676",62,"maiden",159,"1","130","0",2019
"677",63,"maiden",97,"1","130","0",2016
"678",63,"maiden",97,"1","130","0",2017
"679",63,"maiden",97,"1","130","0",2018
"680",63,"maiden",97,"1","130","0",2019
"681",64,"maiden",192,"NULL",NA,"NULL",2007
"682",64,"maiden",192,"NULL",NA,"NULL",2008
"683",64,"maiden",192,"NULL",NA,"NULL",2009
"684",64,"maiden",192,"NULL",NA,"NULL",2010
"685",64,"maiden",192,"NULL",NA,"NULL",2011
"686",64,"maiden",192,"NULL",NA,"NULL",2012
"687",64,"maiden",192,"NULL",NA,"NULL",2013
"688",64,"maiden",192,"NULL",NA,"NULL",2014
"689",64,"maiden",192,"NULL",NA,"NULL",2015
"690",64,"maiden",173,"1","130","0",2016
"691",64,"maiden",173,"1","130","0",2017
"692",64,"maiden",173,"1","130","0",2018
"693",64,"maiden",173,"1","130","0",2019
"694",65,"maiden",125,"NULL",NA,"NULL",2007
"695",65,"maiden",125,"NULL",NA,"NULL",2008
"696",65,"maiden",125,"NULL",NA,"NULL",2009
"697",65,"maiden",125,"NULL",NA,"NULL",2010
"698",65,"maiden",125,"NULL",NA,"NULL",2011
"699",65,"maiden",125,"NULL",NA,"NULL",2012
"700",65,"maiden",125,"NULL",NA,"NULL",2013
"701",65,"maiden",125,"NULL",NA,"NULL",2014
"702",65,"maiden",125,"NULL",NA,"NULL",2015
"703",65,"maiden",140,"1","130","0",2016
"704",65,"maiden",140,"1","130","0",2017
"705",65,"maiden",140,"1","130","0",2018
"706",65,"maiden",140,"1","130","0",2019
"707",67,"maiden",65,"NULL",NA,"NULL",2007
"708",67,"maiden",65,"NULL",NA,"NULL",2008
"709",67,"maiden",65,"NULL",NA,"NULL",2009
"710",67,"maiden",65,"NULL",NA,"NULL",2010
"711",67,"maiden",65,"NULL",NA,"NULL",2011
"712",67,"maiden",65,"NULL",NA,"NULL",2012
"713",67,"maiden",65,"NULL",NA,"NULL",2013
"714",67,"maiden",65,"NULL",NA,"NULL",2014
"715",67,"maiden",65,"NULL",NA,"NULL",2015
"716",69,"maiden",400,"NULL",NA,"NULL",2007
"717",69,"maiden",400,"NULL",NA,"NULL",2008
"718",69,"maiden",400,"NULL",NA,"NULL",2009
"719",69,"maiden",400,"NULL",NA,"NULL",2010
"720",69,"maiden",400,"NULL",NA,"NULL",2011
"721",69,"maiden",400,"NULL",NA,"NULL",2012
"722",69,"maiden",400,"NULL",NA,"NULL",2013
"723",69,"maiden",400,"NULL",NA,"NULL",2014
"724",69,"maiden",400,"NULL",NA,"NULL",2015
"725",69,"maiden",400,"1","130","0",2016
"726",69,"maiden",400,"1","130","0",2017
"727",69,"maiden",400,"1","130","0",2018
"728",69,"maiden",400,"1","130","0",2019
"729",70,"maiden",378,"NULL",NA,"NULL",2007
"730",70,"maiden",378,"NULL",NA,"NULL",2008
"731",70,"maiden",378,"NULL",NA,"NULL",2009
"732",70,"maiden",378,"NULL",NA,"NULL",2010
"733",70,"maiden",378,"NULL",NA,"NULL",2011
"734",70,"maiden",378,"NULL",NA,"NULL",2012
"735",70,"maiden",378,"NULL",NA,"NULL",2013
"736",70,"maiden",378,"NULL",NA,"NULL",2014
"737",70,"maiden",378,"NULL",NA,"NULL",2015
"738",71,"maiden",95,"NULL",NA,"NULL",2007
"739",71,"maiden",95,"NULL",NA,"NULL",2008
"740",71,"maiden",95,"NULL",NA,"NULL",2009
"741",71,"maiden",95,"NULL",NA,"NULL",2010
"742",71,"maiden",95,"NULL",NA,"NULL",2011
"743",71,"maiden",95,"NULL",NA,"NULL",2012
"744",71,"maiden",95,"NULL",NA,"NULL",2013
"745",71,"maiden",95,"NULL",NA,"NULL",2014
"746",71,"maiden",95,"NULL",NA,"NULL",2015
"747",71,"maiden",105,"1","130","0",2016
"748",71,"maiden",105,"1","130","0",2017
"749",71,"maiden",105,"1","130","0",2018
"750",71,"maiden",105,"1","130","0",2019
"751",72,"maiden",100,"NULL",NA,"NULL",2007
"752",72,"maiden",100,"NULL",NA,"NULL",2008
"753",72,"maiden",100,"NULL",NA,"NULL",2009
"754",72,"maiden",100,"NULL",NA,"NULL",2010
"755",72,"maiden",100,"NULL",NA,"NULL",2011
"756",72,"maiden",100,"NULL",NA,"NULL",2012
"757",72,"maiden",100,"NULL",NA,"NULL",2013
"758",72,"maiden",100,"NULL",NA,"NULL",2014
"759",72,"maiden",100,"NULL",NA,"NULL",2015
"760",73,"maiden",67,"NULL",NA,"NULL",2007
"761",73,"maiden",67,"NULL",NA,"NULL",2008
"762",73,"maiden",67,"NULL",NA,"NULL",2009
"763",73,"maiden",67,"NULL",NA,"NULL",2010
"764",73,"maiden",67,"NULL",NA,"NULL",2011
"765",73,"maiden",67,"NULL",NA,"NULL",2012
"766",73,"maiden",67,"NULL",NA,"NULL",2013
"767",73,"maiden",67,"NULL",NA,"NULL",2014
"768",73,"maiden",67,"NULL",NA,"NULL",2015
"769",74,"maiden",78,"NULL",NA,"NULL",2007
"770",74,"maiden",78,"NULL",NA,"NULL",2008
"771",74,"maiden",78,"NULL",NA,"NULL",2009
"772",74,"maiden",78,"NULL",NA,"NULL",2010
"773",74,"maiden",78,"NULL",NA,"NULL",2011
"774",74,"maiden",78,"NULL",NA,"NULL",2012
"775",74,"maiden",78,"NULL",NA,"NULL",2013
"776",74,"maiden",78,"NULL",NA,"NULL",2014
"777",74,"maiden",78,"NULL",NA,"NULL",2015
"778",75,"maiden",120,"NULL",NA,"NULL",2007
"779",75,"maiden",120,"NULL",NA,"NULL",2008
"780",75,"maiden",120,"NULL",NA,"NULL",2009
"781",75,"maiden",120,"NULL",NA,"NULL",2010
"782",75,"maiden",120,"NULL",NA,"NULL",2011
"783",75,"maiden",120,"NULL",NA,"NULL",2012
"784",75,"maiden",120,"NULL",NA,"NULL",2013
"785",75,"maiden",120,"NULL",NA,"NULL",2014
"786",75,"maiden",120,"NULL",NA,"NULL",2015
"787",75,"maiden",138,"1","130","0",2016
"788",75,"maiden",138,"1","130","0",2017
"789",75,"maiden",138,"1","130","0",2018
"790",75,"maiden",138,"1","130","0",2019
"791",76,"maiden",69,"NULL",NA,"NULL",2007
"792",76,"maiden",69,"NULL",NA,"NULL",2008
"793",76,"maiden",69,"NULL",NA,"NULL",2009
"794",76,"maiden",69,"NULL",NA,"NULL",2010
"795",76,"maiden",69,"NULL",NA,"NULL",2011
"796",76,"maiden",69,"NULL",NA,"NULL",2012
"797",76,"maiden",69,"NULL",NA,"NULL",2013
"798",76,"maiden",69,"NULL",NA,"NULL",2014
"799",76,"maiden",69,"NULL",NA,"NULL",2015
"800",76,"maiden",76,"1","130","0",2016
"801",76,"maiden",76,"1","130","0",2017
"802",76,"maiden",76,"1","130","0",2018
"803",76,"maiden",76,"1","130","0",2019
"804",77,"maiden",69,"NULL",NA,"NULL",2007
"805",77,"maiden",69,"NULL",NA,"NULL",2008
"806",77,"maiden",69,"NULL",NA,"NULL",2009
"807",77,"maiden",69,"NULL",NA,"NULL",2010
"808",77,"maiden",69,"NULL",NA,"NULL",2011
"809",77,"maiden",69,"NULL",NA,"NULL",2012
"810",77,"maiden",69,"NULL",NA,"NULL",2013
"811",77,"maiden",69,"NULL",NA,"NULL",2014
"812",77,"maiden",69,"NULL",NA,"NULL",2015
"813",77,"maiden",71,"1","130","0",2016
"814",77,"maiden",71,"1","130","0",2017
"815",77,"maiden",71,"1","130","0",2018
"816",77,"maiden",71,"1","130","0",2019
"817",78,"maiden",64,"NULL",NA,"NULL",2007
"818",78,"maiden",64,"NULL",NA,"NULL",2008
"819",78,"maiden",64,"NULL",NA,"NULL",2009
"820",78,"maiden",64,"NULL",NA,"NULL",2010
"821",78,"maiden",64,"NULL",NA,"NULL",2011
"822",78,"maiden",64,"NULL",NA,"NULL",2012
"823",78,"maiden",64,"NULL",NA,"NULL",2013
"824",78,"maiden",64,"NULL",NA,"NULL",2014
"825",78,"maiden",64,"NULL",NA,"NULL",2015
"826",78,"maiden",79,"1","130","0",2016
"827",78,"maiden",79,"1","130","0",2017
"828",78,"maiden",79,"1","130","0",2018
"829",78,"maiden",79,"1","130","0",2019
"830",79,"maiden",82,"NULL",NA,"NULL",2007
"831",79,"maiden",82,"NULL",NA,"NULL",2008
"832",79,"maiden",82,"NULL",NA,"NULL",2009
"833",79,"maiden",82,"NULL",NA,"NULL",2010
"834",79,"maiden",82,"NULL",NA,"NULL",2011
"835",79,"maiden",82,"NULL",NA,"NULL",2012
"836",79,"maiden",82,"NULL",NA,"NULL",2013
"837",79,"maiden",82,"NULL",NA,"NULL",2014
"838",79,"maiden",82,"NULL",NA,"NULL",2015
"839",79,"maiden",91,"1","130","0",2016
"840",79,"maiden",91,"1","130","0",2017
"841",79,"maiden",91,"1","130","0",2018
"842",79,"maiden",91,"1","130","0",2019
"843",80,"maiden",127,"NULL",NA,"NULL",2007
"844",80,"maiden",127,"NULL",NA,"NULL",2008
"845",80,"maiden",127,"NULL",NA,"NULL",2009
"846",80,"maiden",127,"NULL",NA,"NULL",2010
"847",80,"maiden",127,"NULL",NA,"NULL",2011
"848",80,"maiden",127,"NULL",NA,"NULL",2012
"849",80,"maiden",127,"NULL",NA,"NULL",2013
"850",80,"maiden",127,"NULL",NA,"NULL",2014
"851",80,"maiden",127,"NULL",NA,"NULL",2015
"852",80,"maiden",139,"1","130","0",2016
"853",80,"maiden",139,"1","130","0",2017
"854",80,"maiden",139,"1","130","0",2018
"855",80,"maiden",139,"1","130","0",2019
"856",81,"maiden",123,"NULL",NA,"NULL",2007
"857",81,"maiden",123,"NULL",NA,"NULL",2008
"858",81,"maiden",123,"NULL",NA,"NULL",2009
"859",81,"maiden",123,"NULL",NA,"NULL",2010
"860",81,"maiden",123,"NULL",NA,"NULL",2011
"861",81,"maiden",123,"NULL",NA,"NULL",2012
"862",81,"maiden",123,"NULL",NA,"NULL",2013
"863",81,"maiden",123,"NULL",NA,"NULL",2014
"864",81,"maiden",123,"NULL",NA,"NULL",2015
"865",81,"maiden",129,"1","130","0",2016
"866",81,"maiden",129,"1","130","0",2017
"867",81,"maiden",129,"1","130","0",2018
"868",81,"maiden",129,"1","130","0",2019
"869",82,"maiden",153,"NULL",NA,"NULL",2007
"870",82,"maiden",153,"NULL",NA,"NULL",2008
"871",82,"maiden",153,"NULL",NA,"NULL",2009
"872",82,"maiden",153,"NULL",NA,"NULL",2010
"873",82,"maiden",153,"NULL",NA,"NULL",2011
"874",82,"maiden",153,"NULL",NA,"NULL",2012
"875",82,"maiden",153,"NULL",NA,"NULL",2013
"876",82,"maiden",153,"NULL",NA,"NULL",2014
"877",82,"maiden",153,"NULL",NA,"NULL",2015
"878",82,"maiden",171,"1","130","0",2016
"879",82,"maiden",171,"1","130","0",2017
"880",82,"maiden",171,"1","130","0",2018
"881",82,"maiden",171,"1","130","0",2019
"882",83,"maiden",105,"NULL",NA,"NULL",2007
"883",83,"maiden",105,"NULL",NA,"NULL",2008
"884",83,"maiden",105,"NULL",NA,"NULL",2009
"885",83,"maiden",105,"NULL",NA,"NULL",2010
"886",83,"maiden",105,"NULL",NA,"NULL",2011
"887",83,"maiden",105,"NULL",NA,"NULL",2012
"888",83,"maiden",105,"NULL",NA,"NULL",2013
"889",83,"maiden",105,"NULL",NA,"NULL",2014
"890",83,"maiden",105,"NULL",NA,"NULL",2015
"891",83,"maiden",109,"1","130","0",2016
"892",83,"maiden",109,"1","130","0",2017
"893",83,"maiden",109,"1","130","0",2018
"894",83,"maiden",109,"1","130","0",2019
"895",84,"maiden",53,"NULL",NA,"NULL",2007
"896",84,"maiden",53,"NULL",NA,"NULL",2008
"897",84,"maiden",53,"NULL",NA,"NULL",2009
"898",84,"maiden",53,"NULL",NA,"NULL",2010
"899",84,"maiden",53,"NULL",NA,"NULL",2011
"900",84,"maiden",53,"NULL",NA,"NULL",2012
"901",84,"maiden",53,"NULL",NA,"NULL",2013
"902",84,"maiden",53,"NULL",NA,"NULL",2014
"903",84,"maiden",53,"NULL",NA,"NULL",2015
"904",85,"maiden",90,"NULL",NA,"NULL",2007
"905",85,"maiden",90,"NULL",NA,"NULL",2008
"906",85,"maiden",90,"NULL",NA,"NULL",2009
"907",85,"maiden",90,"NULL",NA,"NULL",2010
"908",85,"maiden",90,"NULL",NA,"NULL",2011
"909",85,"maiden",90,"NULL",NA,"NULL",2012
"910",85,"maiden",90,"NULL",NA,"NULL",2013
"911",85,"maiden",90,"NULL",NA,"NULL",2014
"912",85,"maiden",90,"NULL",NA,"NULL",2015
"913",85,"maiden",97,"1","130","0",2016
"914",85,"maiden",97,"1","130","0",2017
"915",85,"maiden",97,"1","130","0",2018
"916",85,"maiden",97,"1","130","0",2019
"917",86,"multistem",186,"NULL",NA,"NULL",2007
"918",86,"multistem",186,"NULL",NA,"NULL",2008
"919",86,"multistem",186,"NULL",NA,"NULL",2009
"920",86,"multistem",186,"NULL",NA,"NULL",2010
"921",86,"multistem",186,"NULL",NA,"NULL",2011
"922",86,"multistem",186,"NULL",NA,"NULL",2012
"923",86,"multistem",186,"NULL",NA,"NULL",2013
"924",86,"multistem",186,"NULL",NA,"NULL",2014
"925",86,"multistem",186,"NULL",NA,"NULL",2015
"926",86,"multistem",297,"2","130","0",2016
"927",86,"multistem",297,"2","130","0",2017
"928",86,"multistem",297,"2","130","0",2018
"929",86,"multistem",297,"2","130","0",2019
"930",87,"maiden",109,"NULL",NA,"NULL",2007
"931",87,"maiden",109,"NULL",NA,"NULL",2008
"932",87,"maiden",109,"NULL",NA,"NULL",2009
"933",87,"maiden",109,"NULL",NA,"NULL",2010
"934",87,"maiden",109,"NULL",NA,"NULL",2011
"935",87,"maiden",109,"NULL",NA,"NULL",2012
"936",87,"maiden",109,"NULL",NA,"NULL",2013
"937",87,"maiden",109,"NULL",NA,"NULL",2014
"938",87,"maiden",109,"NULL",NA,"NULL",2015
"939",88,"maiden",92,"NULL",NA,"NULL",2007
"940",88,"maiden",92,"NULL",NA,"NULL",2008
"941",88,"maiden",92,"NULL",NA,"NULL",2009
"942",88,"maiden",92,"NULL",NA,"NULL",2010
"943",88,"maiden",92,"NULL",NA,"NULL",2011
"944",88,"maiden",92,"NULL",NA,"NULL",2012
"945",88,"maiden",92,"NULL",NA,"NULL",2013
"946",88,"maiden",92,"NULL",NA,"NULL",2014
"947",88,"maiden",92,"NULL",NA,"NULL",2015
"948",88,"maiden",95,"1","130","0",2016
"949",88,"maiden",95,"1","130","0",2017
"950",88,"maiden",95,"1","130","0",2018
"951",88,"maiden",95,"1","130","0",2019
"952",89,"maiden",82,"NULL",NA,"NULL",2007
"953",89,"maiden",82,"NULL",NA,"NULL",2008
"954",89,"maiden",82,"NULL",NA,"NULL",2009
"955",89,"maiden",82,"NULL",NA,"NULL",2010
"956",89,"maiden",82,"NULL",NA,"NULL",2011
"957",89,"maiden",82,"NULL",NA,"NULL",2012
"958",89,"maiden",82,"NULL",NA,"NULL",2013
"959",89,"maiden",82,"NULL",NA,"NULL",2014
"960",89,"maiden",82,"NULL",NA,"NULL",2015
"961",89,"maiden",75,"1","130","0",2016
"962",89,"maiden",75,"1","130","0",2017
"963",89,"maiden",75,"1","130","0",2018
"964",89,"maiden",75,"1","130","0",2019
"965",90,"maiden",91,"NULL",NA,"NULL",2007
"966",90,"maiden",91,"NULL",NA,"NULL",2008
"967",90,"maiden",91,"NULL",NA,"NULL",2009
"968",90,"maiden",91,"NULL",NA,"NULL",2010
"969",90,"maiden",91,"NULL",NA,"NULL",2011
"970",90,"maiden",91,"NULL",NA,"NULL",2012
"971",90,"maiden",91,"NULL",NA,"NULL",2013
"972",90,"maiden",91,"NULL",NA,"NULL",2014
"973",90,"maiden",91,"NULL",NA,"NULL",2015
"974",90,"maiden",80,"1","130","0",2016
"975",90,"maiden",80,"1","130","0",2017
"976",90,"maiden",80,"1","130","0",2018
"977",90,"maiden",80,"1","130","0",2019
"978",91,"maiden",61,"NULL",NA,"NULL",2007
"979",91,"maiden",61,"NULL",NA,"NULL",2008
"980",91,"maiden",61,"NULL",NA,"NULL",2009
"981",91,"maiden",61,"NULL",NA,"NULL",2010
"982",91,"maiden",61,"NULL",NA,"NULL",2011
"983",91,"maiden",61,"NULL",NA,"NULL",2012
"984",91,"maiden",61,"NULL",NA,"NULL",2013
"985",91,"maiden",61,"NULL",NA,"NULL",2014
"986",91,"maiden",61,"NULL",NA,"NULL",2015
"987",92,"maiden",94,"NULL",NA,"NULL",2007
"988",92,"maiden",94,"NULL",NA,"NULL",2008
"989",92,"maiden",94,"NULL",NA,"NULL",2009
"990",92,"maiden",94,"NULL",NA,"NULL",2010
"991",92,"maiden",94,"NULL",NA,"NULL",2011
"992",92,"maiden",94,"NULL",NA,"NULL",2012
"993",92,"maiden",94,"NULL",NA,"NULL",2013
"994",92,"maiden",94,"NULL",NA,"NULL",2014
"995",92,"maiden",94,"NULL",NA,"NULL",2015
"996",92,"maiden",92,"1","130","0",2016
"997",92,"maiden",92,"1","130","0",2017
"998",92,"maiden",92,"1","130","0",2018
"999",92,"maiden",92,"1","130","0",2019
"1000",93,"maiden",106,"NULL",NA,"NULL",2007
"1001",93,"maiden",106,"NULL",NA,"NULL",2008
"1002",93,"maiden",106,"NULL",NA,"NULL",2009
"1003",93,"maiden",106,"NULL",NA,"NULL",2010
"1004",93,"maiden",106,"NULL",NA,"NULL",2011
"1005",93,"maiden",106,"NULL",NA,"NULL",2012
"1006",93,"maiden",106,"NULL",NA,"NULL",2013
"1007",93,"maiden",106,"NULL",NA,"NULL",2014
"1008",93,"maiden",106,"NULL",NA,"NULL",2015
"1009",93,"maiden",110,"1","130","0",2016
"1010",93,"maiden",110,"1","130","0",2017
"1011",93,"maiden",110,"1","130","0",2018
"1012",93,"maiden",110,"1","130","0",2019
"1013",94,"maiden",71,"NULL",NA,"NULL",2007
"1014",94,"maiden",71,"NULL",NA,"NULL",2008
"1015",94,"maiden",71,"NULL",NA,"NULL",2009
"1016",94,"maiden",71,"NULL",NA,"NULL",2010
"1017",94,"maiden",71,"NULL",NA,"NULL",2011
"1018",94,"maiden",71,"NULL",NA,"NULL",2012
"1019",94,"maiden",71,"NULL",NA,"NULL",2013
"1020",94,"maiden",71,"NULL",NA,"NULL",2014
"1021",94,"maiden",71,"NULL",NA,"NULL",2015
"1022",95,"maiden",125,"NULL",NA,"NULL",2007
"1023",95,"maiden",125,"NULL",NA,"NULL",2008
"1024",95,"maiden",125,"NULL",NA,"NULL",2009
"1025",95,"maiden",125,"NULL",NA,"NULL",2010
"1026",95,"maiden",125,"NULL",NA,"NULL",2011
"1027",95,"maiden",125,"NULL",NA,"NULL",2012
"1028",95,"maiden",125,"NULL",NA,"NULL",2013
"1029",95,"maiden",125,"NULL",NA,"NULL",2014
"1030",95,"maiden",125,"NULL",NA,"NULL",2015
"1031",95,"maiden",138,"1","130","0",2016
"1032",95,"maiden",138,"1","130","0",2017
"1033",95,"maiden",138,"1","130","0",2018
"1034",95,"maiden",138,"1","130","0",2019
"1035",96,"maiden",104,"NULL",NA,"NULL",2007
"1036",96,"maiden",104,"NULL",NA,"NULL",2008
"1037",96,"maiden",104,"NULL",NA,"NULL",2009
"1038",96,"maiden",104,"NULL",NA,"NULL",2010
"1039",96,"maiden",104,"NULL",NA,"NULL",2011
"1040",96,"maiden",104,"NULL",NA,"NULL",2012
"1041",96,"maiden",104,"NULL",NA,"NULL",2013
"1042",96,"maiden",104,"NULL",NA,"NULL",2014
"1043",96,"maiden",104,"NULL",NA,"NULL",2015
"1044",96,"maiden",105,"1","130","0",2016
"1045",96,"maiden",105,"1","130","0",2017
"1046",96,"maiden",105,"1","130","0",2018
"1047",96,"maiden",105,"1","130","0",2019
"1048",97,"maiden",125,"NULL",NA,"NULL",2007
"1049",97,"maiden",125,"NULL",NA,"NULL",2008
